Hospital Name,CITY,STATE,Rating,Number of Reviews,Plus Code,Latitude,Longitude,Effective Rating,Radius of Influence
Durga Hospital (Kancharapalem),Visakhapatnam,ANDHRA PRADESH,4.0,136.0,"P7PC+9J Visakhapatnam, Andhra Pradesh",17.73096551108286,83.30607488010678,1.8767455446546588,0.18767455446546588
Kims Icon Hospital(Icon Krishi Hospital),VISAKHAPATNAM,ANDHRA PRADESH,4.5,24414.0,"P57W+Q7 Visakhapatnam, Andhra Pradesh",17.722591557192708,83.18992755398475,4.425298994572883,0.4425298994572884
Kala Hospital(Visakhapatnam),Visakhapatnam,ANDHRA PRADESH,3.1,137.0,"P8H4+J8 Visakhapatnam, Andhra Pradesh",17.776889376851475,83.16773950460808,1.4412906491740418,0.14412906491740418
"Mahatma Gandhi Cancer Hospital And 
Research Institute (Visakhpatnam)",Visakhapatnam,ANDHRA PRADESH,4.9,5864.0,"P8VP+F8 Visakhapatnam, Andhra Pradesh",17.746367506941578,83.32876869143361,4.1339858151731415,0.4133985815173142
"Mycure Hospitals Unit Ii (Sahrudaya 
Healthcare Pvt Ltd)",VISAKHAPATNAM,ANDHRA PRADESH,4.1,228.5,,17.67588146931173,83.33647267930243,2.134461682575174,0.21344616825751742
Omni Rk Super Hospital,Visakhapatnam,ANDHRA PRADESH,4.0,1700.0,"P896+FJ Visakhapatnam, Andhra Pradesh",17.734466034331238,83.2881362329191,2.87270281098526,0.28727028109852604
Padmaja Hospital (Visakhapatnam),Visakhapatnam,ANDHRA PRADESH,2.9,167.0,"M6P3+MC Visakhapatnam, Andhra Pradesh",17.684085595634606,83.19157334180719,1.4002709273083245,0.14002709273083244
Padmasri Hospitals,Visakhapatnam,ANDHRA PRADESH,3.1,136.0,"P8Q3+7F Visakhapatnam, Andhra Pradesh",17.80116432928278,83.40645445307408,1.439062136723774,0.1439062136723774
"Queen'S Nri Hospital ( Chalasani 
Hospitals Pvt Ltd)",Visakhapatnam,ANDHRA PRADESH,4.5,2079.0,"P8R5+75 Visakhapatnam, Andhra Pradesh",17.76397891160117,83.2806040528482,3.32982753042318,0.332982753042318
Raghavendra Hospital(Vishakhapatnam),Visakhapatnam,ANDHRA PRADESH,4.3,16.0,"P8Q3+WM Visakhapatnam, Andhra Pradesh",17.91360592392028,83.36939613814201,1.1356950101278556,0.11356950101278557
Sraddha Hospital,Visakhapatnam,ANDHRA PRADESH,3.5,144.0,"P855+6G Visakhapatnam, Andhra Pradesh",17.70332331964755,83.36145202995594,1.6532221334437822,0.16532221334437824
Susruta Ent Super Hospital,VISAKHAPATNAM,ANDHRA PRADESH,4.6,47.0,"Q875+JJ Visakhapatnam, Andhra Pradesh",17.795762926125985,83.39529621538634,1.69166849502604,0.16916684950260402
Venkatarama Hospital ( Visakhapatnam),Visakhapatnam,ANDHRA PRADESH,4.2,131.0,"P8H3+69 Visakhapatnam, Andhra Pradesh",17.69647167151717,83.27886265184665,1.958573717757796,0.1958573717757796
Ramsaranya Hospitals Pvt Ltd,VISAKHAPATNAM,ANDHRA PRADESH,3.4,17.0,"P856+V4 Visakhapatnam, Andhra Pradesh",17.74959756897612,82.9516131681602,0.9028606294093444,0.09028606294093444
MB Multispeciality Hospital,VISAKHAPATNAM,ANDHRA PRADESH,4.8,691.0,"Q876+F7 Visakhapatnam, Andhra Pradesh",17.738409851016772,83.29692207268167,3.034227812040533,0.3034227812040533
Apple Hospital,West Godavari,ANDHRA PRADESH,4.6,1586.0,"QM3F+RR Tanuku, Andhra Pradesh",16.745326550664483,81.67832754434282,3.282343345950183,0.32823433459501833
Sowbhagya Hospital,West Godavari,ANDHRA PRADESH,3.4,5.0,,16.471953117218145,81.67145293830097,0.5336471700838007,0.05336471700838007
"Sri Lakshmi Satyanarayana Orthopedic 
Hospital",West Godavari,ANDHRA PRADESH,4.1,8.0,"CPQ3+9G Narsapur, Andhra Pradesh",16.49857513265502,81.72244904934254,0.8219419439888024,0.08219419439888025
Vijaya Hospital.,West Godavari,ANDHRA PRADESH,2.3,18.0,"CMQX+7Q Narsapur, Andhra Pradesh",16.398708386685218,81.71232780849566,0.600884167748866,0.060088416774886605
MF Hospital And Research Centre,DIBRUGARH,ASSAM,4.6,95.0,,26.199082139050073,91.65079248792233,2.006833107312699,0.2006833107312699
Plexus Hospitals Pvt Ltd,DIBRUGARH,ASSAM,3.5,6.0,,26.18821047570896,91.62093075782472,0.6046873102560852,0.06046873102560853
Narayana Superspeciality Hospital,Guwahati,ASSAM,4.8,6491.0,"6M5H+33 Guwahati, Assam",26.21066729458935,91.67003012258829,4.096410077251833,0.4096410077251833
Asg Hospital Pvt Ltd (Guwahati),Guwahati,ASSAM,4.9,4024.0,"5PHX+Q3 Guwahati, Assam",26.186823692660216,91.73808175382875,3.9516427113929344,0.3951642711392935
Sparsh Hospital(Assam),GUWAHATI,ASSAM,4.8,92.0,"5Q8C+PC Guwahati, Assam",26.156640988631167,91.75155815231136,2.082002250946817,0.2082002250946817
Paras Global Hospital,DARBHANGA,BIHAR,3.5,678.0,"4WP5+H8 Darbhanga, Bihar",26.1364375,85.9057429,2.1873408759338617,0.2187340875933862
Asg Hospital Pvt Ltd (Hajipur),Hajipur,BIHAR,4.8,1780.0,"P634+25 Hajipur, Bihar",25.709580507426175,85.2009555047313,3.482751531397801,0.3482751531397801
Asg Hospital Pvt Ltd Muzaffarpur,MUZFFARPUR,BIHAR,4.7,2770.0,"498W+PV Muzaffarpur, Bihar",26.1168125,85.3946179,3.6141226267414415,0.36141226267414417
"Ruban Memorial Hospital( Ratan Stone 
Clinic)",Patna,BIHAR,3.4,2330.0,"J4H6+3P Patna, Bihar",25.651264228671625,85.11740401088103,2.537410380676099,0.2537410380676099
Sahyog Hospital (Patna),Patna,BIHAR,4.2,919.0,"J4H5+M8 Patna, Bihar",25.60800313395584,85.12506807597198,2.7646142646437237,0.2764614264643724
Paras HMRI Hospital,PATNA,BIHAR,3.8,6543.0,"J34M+72 Patna, Bihar",25.60001775474884,85.051507949391,3.231714153387217,0.32317141533872173
Bishnupur Multispeciality Hospital,PATNA,BIHAR,3.0,2.0,"H5X4+XF Patna, Bihar",25.618793393637056,85.10743281928939,0.257262535608559,0.0257262535608559
"Dr Bimal Hospital & Research Centre pvt 
Ltd",PATNA,BIHAR,4.4,1494.0,"J2CV+29 Patna, Bihar",25.629523827702066,85.04096091904002,3.1106809569496603,0.3110680956949661
Big Hospital,PATNA,BIHAR,4.6,11647.0,"H5QW+49 Patna, Bihar",25.59935025819614,85.19274189410143,4.188664814476761,0.41886648144767613
Medipark Hospital,PATNA,BIHAR,3.8,370.0,"J4J5+3G Patna, Bihar",25.65616876589995,85.08027292060606,2.1536737078428443,0.21536737078428445
Max Seven Hospital Pvt Ltd,PURNEA,BIHAR,3.0,275.0,"VGFP+QR Kasba, Bihar",25.8744375,87.5344929,1.5981294103533683,0.15981294103533683
Dharam Hospital,Chandigarh,CHANDIGARH,4.0,207.0,PQXF+MJ Chandigarh,30.80163927078445,76.64363555334353,2.041839082724403,0.2041839082724403
Landmark Hospital,CHANDIGARH,CHANDIGARH,4.0,579.0,PQ6C+W5 Chandigarh,30.72550569848501,76.75911556745258,2.447296814008409,0.2447296814008409
Mukat Hospital Heart Institute,CHANDIGARH,CHANDIGARH,4.5,1545.0,PQFC+44 Chandigarh,30.779380676158407,76.82299071677487,3.1978561556023446,0.3197856155602345
"Healing Hospital And Institute Of 
Paramedical Sciences",CHANDIGARH,CHANDIGARH,4.5,136.0,PQF9+JQ Chandigarh,30.613961607244118,76.75036828961157,2.1199029935051503,0.21199029935051505
"NH MMI Narayana Multispeciality 
Hospital",RAIPUR,CHATTISGARH,4.9,24035.0,"6M75+75 Raipur, Chhattisgarh",21.21325145169591,81.65521475055532,4.817171549465719,0.48171715494657197
Om Hospital,RAIPUR,CHATTISGARH,4.1,239.0,"6HHX+MC Raipur, Chhattisgarh",21.210741356859074,81.54533043439532,2.1525915292263265,0.21525915292263265
Ramkrishna Care Hospital(Raipur),Raipur,CHATTISGARH,4.4,6407.0,"6M73+7F Raipur, Chhattisgarh",21.215490852406447,81.65093432591533,3.74366894572514,0.37436689457251404
"Suyash Hospital, Raipur",Raipur,CHATTISGARH,4.6,6846.0,"7J54+99 Raipur, Chhattisgarh",21.262488019766238,81.60056314988255,3.9470790547687233,0.39470790547687234
Shri Balaji Multi Specialty Hospital,RAIPUR,CHATTISGARH,3.9,1299.0,"7MFF+4F Raipur, Chhattisgarh",21.2779031237701,81.66731603554014,2.695531265995808,0.2695531265995808
Banthia Super Speciality Hospital,RAIPUR,CHATTISGARH,2.7,31.0,"6JWW+9W Raipur, Chhattisgarh",21.41905372467786,81.50919028065302,0.8564255768659217,0.08564255768659218
"Aarogya Hospital And Research Center 
Pvt Ltc.",RAIPUR,CHATTISGARH,4.1,330.0,"7M36+WW Raipur, Chhattisgarh",21.234589327638083,81.69071685926106,2.282875573344376,0.22828755733443762
Sarwa Trauma Hospital,RAIPUR,CHATTISGARH,4.3,88.0,"6JRH+2H Raipur, Chhattisgarh",21.284302850340104,81.61279642517285,1.8393043601511203,0.18393043601511205
VY Hospital,RAIPUR,CHATTISGARH,4.1,228.5,,21.196766551867956,81.66533709458284,2.134461682575174,0.21344616825751742
We Care Super Specialty Hospital,RAIPUR,CHATTISGARH,3.8,165.0,"6MP9+6G Raipur, Chhattisgarh",21.265902955333406,81.6782474554257,1.8516023632683904,0.18516023632683906
Panchsheel Hospital Pvt Ltd,DELHI,DELHI,3.6,581.0,P72H+PW Delhi,28.790933312253188,77.14442236177933,2.196940657080367,0.21969406570803673
"Ramlal Kundanlal Orthopaedic Hospital 
And R.K. Maternity Home",Delhi,DELHI,3.8,390.0,J79P+6P Delhi,28.71522855170108,77.43162927957947,2.173395325200701,0.2173395325200701
Sehgal Neo Hospital,DELHI,DELHI,4.4,2043.0,"M35R+7J New Delhi, Delhi",28.651854254689,77.08379422695073,3.2467155087134745,0.32467155087134747
Kesar Hospital (Delhi),DELHI,DELHI,2.6,42.0,"P547+8R New Delhi, Delhi",28.688444739054816,77.73664302480475,0.8981018737875025,0.08981018737875025
Navjeevan Hospital,DELHI,DELHI,3.2,271.0,"M4V5+WG New Delhi, Delhi",28.523279345388197,76.90563919257798,1.7046213213258057,0.17046213213258057
Kukreja Hospital,Delhi,DELHI,4.7,1623.0,"J75V+MW New Delhi, Delhi",28.625510323391005,77.28359062470314,3.3658949448201256,0.3365894944820126
Samyak Hospital(Shalimar Bagh),DELHI,DELHI,3.4,120.0,P557+3X Delhi,28.77421542802284,76.90470995411724,1.5432196253238195,0.15432196253238195
Shanti Mukand Hospital,DELHI,DELHI,4.4,3326.0,J8W2+7M Delhi,28.609371505341933,77.30262011749709,3.4585909038715776,0.3458590903871578
Rs Grover Memorial Hospital,DELHI,DELHI,3.5,157.0,"J7VG+2X New Delhi, Delhi",28.571286497595167,77.43245197607118,1.682926453207467,0.16829264532074673
Jain Hospital New Delhi,DELHI,DELHI,4.3,872.0,"M835+8F New Delhi, Delhi",28.690934451046395,77.29741870136675,2.809781773674924,0.2809781773674924
Khandelwal Hospital and Urology Centre,DELHI,DELHI,3.6,338.0,"M75Q+V9 New Delhi, Delhi",28.579772484025654,77.08999198581591,2.004618854198118,0.2004618854198118
Kosmos Superspeciality Hospital (Tm),DELHI,DELHI,3.8,430.0,M836+W5 Delhi,28.65225981324117,77.30133685614393,2.2099799893096908,0.22099799893096908
Sama Hospital,DELHI,DELHI,4.5,604.0,"H63G+RQ New Delhi, Delhi",28.56660558648315,77.2347591379503,2.7805439708947146,0.2780543970894715
Venkateshwar Hospital,DELHI,DELHI,4.4,14987.0,"H2QQ+C6 New Delhi, Delhi",28.62709941906927,77.04961961251081,4.113219463271458,0.4113219463271458
Roopchand Hospital,DELHI,DELHI,4.2,28.0,P25R+H5 Delhi,28.76211836038204,76.61106018408562,1.32941367703908,0.13294136770390802
Dr. Gupta Nursing Home And Hospital,DELHI,DELHI,2.8,40.0,"M7GQ+84 New Delhi, Delhi",29.09771415051557,76.43014766077091,0.9592751366670308,0.09592751366670309
Shree Aggarsain International Hospital,DELHI,DELHI,3.9,1234.0,"P397+HX Rohini, Delhi",28.682235800066906,77.02756848488669,2.675757956912572,0.26757579569125717
Saroj Super Speciality Hospital,NEW DELHI,DELHI,4.2,4368.0,"P44H+9H New Delhi, Delhi",28.610319082802466,77.37699761192324,3.411380613586327,0.3411380613586327
"Dharamshila Hospital and Research 
Centre",NEW DELHI,DELHI,4.3,1727.0,"J837+2J New Delhi, Delhi",28.62409094238056,77.2817063702805,3.09998764606067,0.309998764606067
Indus Valley Hospitals,NEW DELHI,DELHI,5.0,8.0,JX7R+C9 Delhi,28.511014230385406,77.41548596455706,1.0174078930435024,0.10174078930435025
Shri Moolchand Kharaiti Ram Hospital,NEW DELHI,DELHI,1.0,1.0,,28.6705625,77.2136179,0.0,0.0
Tirath Ram Shah Hospital,NEW DELHI,DELHI,3.0,467.0,"M6C8+6F New Delhi, Delhi",28.771714258932732,77.12477105879479,1.7547196871260071,0.17547196871260073
Indraprastha Apollo Hospital,NEW DELHI,DELHI,4.7,12745.0,"G7RM+G7 New Delhi, Delhi",28.56174476763819,77.2560511990329,4.323062124884292,0.43230621248842926
Jaipur Golden Hospital,NEW DELHI,DELHI,3.7,1419.0,M4X5+3P Delhi,28.6029535642664,77.20535564985373,2.5860762577772576,0.2586076257777258
Kukreja Hospital And Heart Centre,NEW DELHI,DELHI,4.3,1255.0,"J4W8+RX New Delhi, Delhi",28.622029977419615,77.10647074901047,2.964388274489703,0.2964388274489703
Sir Ganga Ram Hospital,NEW DELHI,DELHI,3.3,223.0,"J5QQ+7F New Delhi, Delhi",28.48273534701604,77.25694590846598,1.696700422781653,0.1696700422781653
"Max super speciality Hospital 
(Patparganj)",NEW DELHI,DELHI,4.0,4149.0,J8M5+5J Delhi,28.520449124270463,77.15006812993599,3.2253386308460565,0.3225338630846057
"Rg Stone Urology And Laproscopy 
Hospital",NEW DELHI,DELHI,4.6,1341.0,"H63V+HP New Delhi, Delhi",28.5619440029579,77.16192865842956,3.206099524524439,0.32060995245244395
Goyal Hospital & Urology Centre,NEW DELHI,DELHI,4.3,1272.0,"M76J+FX New Delhi, Delhi",28.558602256531408,77.17823020882084,2.9701025245232806,0.2970102524523281
Fortis Flt Lt Rajan Dhall Hospital,NEW DELHI,DELHI,4.5,5342.0,"G596+Q5 New Delhi, Delhi",28.566043295595705,77.12441724098802,3.749462305437858,0.37494623054378584
"RG Stone Urology And Laproscopy 
Hospital",NEW DELHI,DELHI,4.6,1341.0,"H63V+HP New Delhi, Delhi",28.562971237622747,77.22875672026741,3.206099524524439,0.32060995245244395
Sant Parmanand Hospital,NEW DELHI,DELHI,3.5,856.0,"M6HF+3J New Delhi, Delhi",28.65747402509079,77.19470654678,2.267885488745272,0.2267885488745272
Jeewan Nursing Homeand Hospital,NEW DELHI,DELHI,4.1,339.0,"J5VQ+G7 New Delhi, Delhi",28.60665427093445,77.12013684710871,2.2937476884626,0.22937476884626
Sukhda Hospital,NEW DELHI,DELHI,3.6,51.0,,28.501063450771547,76.90412689483708,1.3375026375622645,0.13375026375622645
Aakash Hospital,NEW DELHI,DELHI,4.0,786.0,"G6M7+JQ New Delhi, Delhi",28.532471150720376,77.12744969768923,2.5679666942146384,0.25679666942146384
MGS Hospital,NEW DELHI,DELHI,3.9,376.0,"M4FM+JV New Delhi, Delhi",28.669801425410565,77.09926144805361,2.2183368775345054,0.22183368775345055
Shree Jeewan Hospital,NEW DELHI,DELHI,3.9,64.0,"M55V+5R New Delhi, Delhi",28.753698621288304,77.23592942854019,1.540691420302682,0.15406914203026822
"Bhagwati Hospital (Unit Of Sarvodya 
Health Foundation)",NEW DELHI,DELHI,4.5,71.0,"G6VX+V4 New Delhi, Delhi",28.637651587452904,77.05371624659125,1.83375532213942,0.183375532213942
Mata Chanan Devi Hospital,NEW DELHI,DELHI,4.0,940.0,"J39H+H8 New Delhi, Delhi",28.584070643280924,76.94872444071544,2.63862689824896,0.263862689824896
Bhagwan Mahavir Hospital,NEW DELHI,DELHI,3.6,324.0,M4Q9+95 Delhi,28.657788098727394,77.24360218405751,1.9896112635560312,0.19896112635560315
Khetarpal Hospital,NEW DELHI,DELHI,4.6,799.0,"M43J+22 New Delhi, Delhi",28.642076358133792,77.16068175199958,2.970888150849375,0.2970888150849375
Rockland Hospital,NEW DELHI,DELHI,4.1,1397.0,"G5PJ+XC New Delhi, Delhi",28.584784521720564,77.29313796937706,2.8667311091412087,0.2866731109141209
Jeevan Jyoti Hospital(New Delhi),NEW DELHI,DELHI,4.5,71.0,"G6VX+V4 New Delhi, Delhi",28.753611812310716,77.39097768486222,1.83375532213942,0.183375532213942
Aarogya Hospital,NEW DELHI,DELHI,4.6,888.0,"J7RP+GG New Delhi, Delhi",28.618824255934598,77.20334570485026,3.018850979112317,0.30188509791123175
Bansal Hospital,NEW DELHI,DELHI,3.7,261.0,"H78C+28 New Delhi, Delhi",28.49473770623057,77.20397540509052,1.9679745166274296,0.19679745166274298
Dashmesh Hospital,NEW DELHI,DELHI,3.2,121.0,"J3JX+5G New Delhi, Delhi",28.5446521188047,77.47685712606109,1.4510150987924164,0.14510150987924164
Central Hospital (Delhi),NEW DELHI,DELHI,3.3,158.0,"J3PR+J4 New Delhi, Delhi",28.903804968091034,77.30497553088762,1.584902114783272,0.1584902114783272
"Batra Hospital And Medical Research 
Centre",NEW DELHI,DELHI,3.7,1390.0,"G67W+F7 New Delhi, Delhi",28.6114789803313,77.23902436584754,2.578529881863972,0.25785298818639724
Sodhi Nursing Home And Ent Hospital,NEW DELHI,DELHI,3.8,76.0,"M3CQ+H2 New Delhi, Delhi",28.679829005192914,77.08003715753478,1.5630649824266345,0.15630649824266346
Dr Sushma Jindal Hospital Delhi,NEW DELHI,DELHI,4.2,68.0,"M8H7+JW New Delhi, Delhi",28.80820609785912,77.106306089281,1.6892688053005265,0.16892688053005267
Nazar Kanwar Surana Hospital,NEW DELHI,DELHI,2.6,7.0,M5CV+M9 Delhi,28.63252628305311,77.4076490112678,0.4658955138150613,0.04658955138150613
Bensups Hospital (New Delhi),New Delhi,DELHI,4.1,228.5,,28.460119742690452,77.17301019593019,2.134461682575174,0.21344616825751742
Jeewan Hospital And Nursing Home,NEW DELHI,DELHI,3.7,35.0,"H7H5+8Q New Delhi, Delhi",28.390231187203433,77.5978369683939,1.242072130358006,0.12420721303580061
Jeewan Mala Hospital Pvt Ltd,NEW DELHI,DELHI,4.6,1579.0,"M55V+5P New Delhi, Delhi",28.63162840811423,77.17266316755742,3.280333361646064,0.3280333361646064
Primus Super Speciality Hospital,NEW DELHI,DELHI,3.5,1382.0,"H5VJ+5F New Delhi, Delhi",28.621199826558247,77.17173871569021,2.4334509943115408,0.2433450994311541
Metro Hospitals And Cancer Institute,NEW DELHI,DELHI,4.5,2080.0,"J7QV+CW New Delhi, Delhi",28.63447714832153,77.3607022550573,3.3300413261185957,0.33300413261185957
"Lion Kidney Hospital And Urology 
Research Institute",New Delhi,DELHI,4.2,78.0,"H7CF+FP New Delhi, Delhi",28.59555259096367,77.29434822385993,1.7454555592518657,0.17454555592518659
Max Super Speciality Hospital West Block,NEW DELHI,DELHI,4.3,1773.0,"G6H7+5X New Delhi, Delhi",28.520926866946063,77.19668505750244,3.111154202754386,0.31111542027543865
"Mata Roop Rani Maggo And Mahindru 
Hospital",NEW DELHI,DELHI,4.4,3252.0,"J3C2+F4 New Delhi, Delhi",28.629696844296316,77.03032874291459,3.4488081536839723,0.34488081536839726
"Cygnus Sonia Hospital (A Unit Of Altius 
Healthcare Pvt Ltd)",NEW DELHI,DELHI,4.2,619.0,M3M2+5V Delhi,28.72052137090948,77.05802641083518,2.600774179326053,0.2600774179326053
Durga Hospital Pvt Ltd,NEW DELHI,DELHI,2.5,37.0,P667+JX Delhi,28.903426329435383,77.07639944054448,0.830377823461019,0.0830377823461019
Lotus Hospital (Harinagar),NEW DELHI,DELHI,3.9,114.0,"J4G6+M8 New Delhi, Delhi",28.691195959066654,77.09801520564548,1.760633616783435,0.17606336167834352
Divya Prastha Hospital,NEW DELHI,DELHI,4.2,1937.0,"H3PQ+F2 New Delhi, Delhi",28.570021041094336,77.00890399304754,3.073915703760227,0.3073915703760227
Dr BL Kapur Memorial Hospital,NEW DELHI,DELHI,3.5,154.0,,28.56969231504446,77.03598029455155,1.6762944853685824,0.16762944853685824
Khanna Hospital,NEW DELHI,DELHI,3.8,139.0,"J38M+4F New Delhi, Delhi",28.78972219079334,76.86833175249282,1.7876188512606894,0.17876188512606894
Genesis Hospital Pvt Ltd,NEW DELHI,DELHI,3.6,330.0,"J3CJ+8F New Delhi, Delhi",28.66013611336802,77.00749611338779,1.9961207416988096,0.19961207416988097
Aashlok Fortis Hospital,NEW DELHI,DELHI,4.2,384.0,"H58X+JH New Delhi, Delhi",28.579453847440753,77.17088807649522,2.4029658356526755,0.24029658356526756
Bhagat Chandra Hospital,NEW DELHI,DELHI,3.2,846.0,"H3VJ+9H New Delhi, Delhi",28.708856071614957,77.26782014729582,2.063910145295176,0.20639101452951758
Vinayak Hospital Delhi,NEW DELHI,DELHI,4.1,594.0,"M5XP+CR New Delhi, Delhi",28.757353630816617,77.14820641825335,2.5205398132562613,0.2520539813256261
Eden Hospital Pvt Ltd,NEW DELHI,DELHI,3.3,106.0,"H754+PF New Delhi, Delhi",28.55969945021149,77.2915598616928,1.4557070485770345,0.14557070485770346
"Metro Hospital And Heart Institute (New 
Delhi)",NEW DELHI,DELHI,3.0,4.0,"H67V+WG New Delhi, Delhi",30.968082578891433,76.88214814409724,0.4087400197959501,0.04087400197959501
"Hemraj Jain Hospital And Maternity 
Home.",NEW DELHI,DELHI,4.6,347.0,"J39J+RR New Delhi, Delhi",28.583029252607247,77.08136391941447,2.592402967278062,0.2592402967278062
Adiva Hospitals,NEW DELHI,DELHI,5.0,1.0,"M47H+39 New Delhi, Delhi",29.166540432942178,76.38813937323643,0.2740561845970949,0.027405618459709492
Satya Bhama Hospital,NEW DELHI,DELHI,4.7,3719.0,"M3G7+Q9 New Delhi, Delhi",28.64868435481369,77.05677425191132,3.7509459154429257,0.3750945915442926
Janki Hospital,New Delhi,DELHI,3.4,109.0,"JX4P+8Q Gurugram, Haryana",28.625311267677446,76.96174232031255,1.5111884878993904,0.15111884878993906
"Max Smart Super Speiality Hospital 
(Mandir Marg)",NEW DELHI,DELHI,4.3,1773.0,"G6H7+5X New Delhi, Delhi",28.56546956424315,77.13100342380801,3.111154202754386,0.31111542027543865
Balaji Hospital,New Delhi,DELHI,4.2,3912.0,"M4F6+G4 New Delhi, Delhi",28.5461834357532,77.30218137928695,3.3656188775984344,0.33656188775984347
Shubham Hospital,NEW DELHI,DELHI,3.8,236.0,"G7V5+9F New Delhi, Delhi",28.637465430451392,77.07995927114426,1.9853468861069168,0.19853468861069168
Tarak Hospital,NEW DELHI,DELHI,4.4,3643.0,J29J+M3 Delhi,28.689875720607297,77.03919653998594,3.498173168086324,0.34981731680863243
Gandhi Hospital,NEW DELHI,DELHI,4.0,1022.0,J393+XC Delhi,28.614922533318406,77.0439510929169,2.6716614983757587,0.26716614983757586
Kalra Hospital SRCNC Pvt Ltd,NEW DELHI,DELHI,4.3,2153.0,"M44Q+3C New Delhi, Delhi",28.664642698141925,77.1396038624789,3.1936487204210207,0.31936487204210207
St Stephen Hospital,NEW DELHI,DELHI,3.1,998.0,"M687+PR New Delhi, Delhi",28.752616170496477,77.3796460851868,2.047847615046101,0.2047847615046101
Holy Family Hospital,NEW DELHI,DELHI,3.6,1317.0,"H76G+P2 New Delhi, Delhi",28.58602656606397,77.38340084849307,2.4878056340325583,0.24878056340325583
"Jeewan Hospital And Nursing Home Pvt 
Ltd (Jeewan Nagar)",NEW DELHI,DELHI,4.0,849.0,"H7H5+8P New Delhi, Delhi",28.620944187986055,77.14854843101982,2.5984141185905547,0.25984141185905546
Bhagat Hospital,NEW DELHI,DELHI,3.5,327.0,"J454+CC New Delhi, Delhi",28.55318172366496,76.87011676971389,1.9356199169384816,0.19356199169384816
Sunrise Hospital,NEW DELHI,DELHI,4.1,284.0,"H7G8+R9 New Delhi, Delhi",28.63970083864321,77.26448692340394,2.2222362493270955,0.22222362493270956
"RG Stone Urology And Laproscopy 
Hospital Preet Vihar",NEW DELHI,DELHI,4.7,1631.0,"J7WW+8Q New Delhi, Delhi",28.637826227656866,76.98415189986827,3.36817785315194,0.336817785315194
