Hospital Name,Address,CITY,STATE,PPN / NON PPN
"Healing Hospital And Institute Of 
Paramedical Sciences","Sco 18-19 ,,Sector 34-A,,ChandigarhNIL",CHANDIGARH,CHANDIGARH,PPN
"NH MMI Narayana Multispeciality 
Hospital","Dhamtari Road, Lalpur, Raipur",RAIPUR,CHATTISGARH,NON PPN
Om Hospital,"Near HP Petrol Pump,Mahadev Ghat Road,Raipura 
ChowkNIL",RAIPUR,CHATTISGARH,NON PPN
Ramkrishna Care Hospital(Raipur),"Arabindo Enclave, Pachpedhi Naka,,Dhamtari Road, N H 
43,,Raipur",Raipur,CHATTISGARH,NON PPN
"Suyash Hospital, Raipur","Kota Gudhiyari Road,,Behind Hotel Picadily,Raipur",Raipur,CHATTISGARH,NON PPN
Shri Balaji Multi Specialty Hospital,Sidharth Chowk Tikrapara RaipurTikrapara,RAIPUR,CHATTISGARH,NON PPN
Banthia Super Speciality Hospital,"Talab Road, Raipur ChhattisgarhRaipur (Chhattisgarh)",RAIPUR,CHATTISGARH,NON PPN
"Aarogya Hospital And Research Center 
Pvt Ltc.","Opposite HDFC Home Loans, Shankar Nagar, Raipur, 
Chhattisgarh 492007Raipur",RAIPUR,CHATTISGARH,NON PPN
Sarwa Trauma Hospital,"G.T. Road, Tatyapara, Raipur ChattisgarhRaipur",RAIPUR,CHATTISGARH,NON PPN
VY Hospital,"Adjacent to kamal vihar -sector-12, Boriyakala",RAIPUR,CHATTISGARH,NON PPN
We Care Super Specialty Hospital,"Ring Road, Besides Airtel Office, Mahaveer Nagar Rd, 
Shatabdi Nagar, Telibandha, Raipur, Chhattisgarh 
492006Raipur",RAIPUR,CHATTISGARH,NON PPN
Panchsheel Hospital Pvt Ltd,"C - 3 / 64 - A,,Yamuna Vihar, Opposite Gokul Puri Police 
Station,,Delhi( OPP. GOKUL PURI POLICE STATION)",DELHI,DELHI,PPN
"Ramlal Kundanlal Orthopaedic Hospital 
And R.K. Maternity Home","8, Pandav Nagar,,Opp Mother Dairy Plant,PatparganjNIL",Delhi,DELHI,PPN
Sehgal Neo Hospital,"B -364, Outer Ring Road,,Meera BaghNIL",DELHI,DELHI,PPN
Kesar Hospital (Delhi),"A H - 11 ,Shlimar Bagh,,Near Prabhu Dayal Public 
School,DelhiShalimar Bagh",DELHI,DELHI,PPN
Navjeevan Hospital,"A-12, Pushpanjali Enclave,,Outer Ring Road, Opp Jaipur 
Golden Redlight Near Kali Mandir,",DELHI,DELHI,PPN
Kukreja Hospital,"D-36 Acharya Niketan ,,Mayur Vihar,Phase 1New Delhi",Delhi,DELHI,PPN
Samyak Hospital(Shalimar Bagh),"Bm-7(East), Opp. Prabhu Dayal Public School Bm-
7(East),,Opp. Prabhu Dayal Public School,Shalimar Bagh",DELHI,DELHI,PPN
Shanti Mukand Hospital,"2, Institutional Are,,Vikas Marg Ext.,,Delhi",DELHI,DELHI,PPN
Rs Grover Memorial Hospital,"B-243, Priyadarshini Vihar,,Near Lovely Public School, Laxmi 
Nagar,New DelhiNIL",DELHI,DELHI,PPN
Jain Hospital New Delhi,"177-178,Jagriti Enclave,,Vikas Marg,,Vikas EnclaveNIL",DELHI,DELHI,PPN
Khandelwal Hospital and Urology Centre,"B-16 Main Road, East Krishna Nagar, Delhi-110051Krishna 
Nagar",DELHI,DELHI,PPN
Kosmos Superspeciality Hospital (Tm),"59,60, Anand Vihar,Vikas Marg,New Delhi",DELHI,DELHI,NON PPN
Sama Hospital,"8, Siri Fort Road,,DelhiSiri Fort Road",DELHI,DELHI,PPN
Venkateshwar Hospital,"Sector - 18A, Near Sector 12 Metro Station, Dwarka",DELHI,DELHI,PPN
Roopchand Hospital,"Main Mubarakpur, Dabas, DelhiDelhi",DELHI,DELHI,NON PPN
Dr. Gupta Nursing Home And Hospital,"25, Raj Block,,Naveen Shahdara,,DelhiNIL",DELHI,DELHI,PPN
Shree Aggarsain International Hospital,"Sec-22, RohiniBegumpur",DELHI,DELHI,PPN
Saroj Super Speciality Hospital,"Sector-14 Near Madhuban Chowk, Sector-14, RohiniROHINI",NEW DELHI,DELHI,PPN
"Dharamshila Hospital and Research 
Centre","Vasundhara Enclave, Near New Ashok Nagar Metro 
StationDELHI",NEW DELHI,DELHI,PPN
Indus Valley Hospitals,"232, laxmi Garden, Main Tehsil Road,Near Tuda Mandi",NEW DELHI,DELHI,NON PPN
Shri Moolchand Kharaiti Ram Hospital,"Lajpat Nagar-3, New DelhiLajpat nagar",NEW DELHI,DELHI,PPN
Tirath Ram Shah Hospital,"2a Rbl,Isher Das Sawhney Marg,Rajpur Road-",NEW DELHI,DELHI,PPN
Indraprastha Apollo Hospital,"Sarita Vihar Delhi,Mathura Road,New DelhiNEW DELHI",NEW DELHI,DELHI,PPN
Jaipur Golden Hospital,"2, INSTITUTIONAL AREA,SEC-3,ROHINI,NEW DELHI-
110085Rohini",NEW DELHI,DELHI,PPN
Kukreja Hospital And Heart Centre,"C-1, Vishal Enclave,Rajouri Garden, Metro Pillar No 419-
420,New DelhiRajouri Garden",NEW DELHI,DELHI,PPN
Sir Ganga Ram Hospital,"Sri Gangaram Hospital Marg,Rajinder Nagar,,New DelhiNew 
Rajinder Nagar",NEW DELHI,DELHI,PPN
"Max super speciality Hospital 
(Patparganj)","108 A Indraprastha Extension, Patparganj,DelhiPatparganj",NEW DELHI,DELHI,PPN
"Rg Stone Urology And Laproscopy 
Hospital","B-1, VISHAL ENCLAVERajouri Garden",NEW DELHI,DELHI,PPN
Goyal Hospital & Urology Centre,"E-4/8, Krishna Nagar",NEW DELHI,DELHI,PPN
Fortis Flt Lt Rajan Dhall Hospital,"Sector-B, Pocket 1Aruna Asaf Ali Marg, Vasant Kunj",NEW DELHI,DELHI,PPN
"RG Stone Urology And Laproscopy 
Hospital","F-12, East of Kailash",NEW DELHI,DELHI,PPN
Sant Parmanand Hospital,"18, Shamnath Marg,Civil Lines,Near I.P.College,New 
DelhiCIVIL LINES",NEW DELHI,DELHI,PPN
Jeewan Nursing Homeand Hospital,"2 B,,Pusa Road,New DelhiNIL",NEW DELHI,DELHI,PPN
Sukhda Hospital,"SHOPPING CENTRE, PAMPOSH ENCLAVE NEAR R-BLOCK, 
GK-INIL",NEW DELHI,DELHI,NON PPN
Aakash Hospital,"90/43, Malviya Nagar,Opp. Green Field School,New DelhiNIL",NEW DELHI,DELHI,PPN
MGS Hospital,"35/37 Rohtak Road,West Punjabi Baug,On The Main Rohtak 
Road,( Near General Store),New DelhiNIL",NEW DELHI,DELHI,PPN
Shree Jeewan Hospital,"67/1, NEW ROHTAK ROADNew Delhi",NEW DELHI,DELHI,PPN
"Bhagwati Hospital (Unit Of Sarvodya 
Health Foundation)","C/Socf 6 Sector 13 , Rohini,Nearprinter Apt ,Mother 
Dairy,New DelhiNIL",NEW DELHI,DELHI,PPN
Mata Chanan Devi Hospital,"C-1, Janak Puri,On Main Pankha Road,,St. Marks School 
Janakpuri N D,New DelhiNIL",NEW DELHI,DELHI,PPN
Bhagwan Mahavir Hospital,"Sector-14, Extension, Madhuban Chowk,,RohiniNIL",NEW DELHI,DELHI,PPN
Khetarpal Hospital,"F 95 Main Najapagarh Road,Bali Nagar,New DelhiBALI 
NAGAR",NEW DELHI,DELHI,PPN
Rockland Hospital,"B-33-34,Qutub International Area,,Tara Cresent Road, Near 
Qutub Hotel,New DelhiNew delhi",NEW DELHI,DELHI,PPN
Jeevan Jyoti Hospital(New Delhi),"B-28, Kiran Garden,,Uttam Nagar,,New DelhiNew Delhi",NEW DELHI,DELHI,PPN
Aarogya Hospital,"32 Chitra Vihar Vikas Marg,,Bhd. Laxmi Nagar,,Delhi",NEW DELHI,DELHI,PPN
Bansal Hospital,"A-1, New Friends Colony,,Near Escorts Heart Hospital,NIL",NEW DELHI,DELHI,PPN
Dashmesh Hospital,"C-141, SHIV NAGAR EXTN, JAIL ROAD, NEW DELHI - 
110053Tilak Nagar,",NEW DELHI,DELHI,PPN
Central Hospital (Delhi),"A-142,,Ganesh Nagar,,Tilak NagarTilak Nagar",NEW DELHI,DELHI,PPN
"Batra Hospital And Medical Research 
Centre","1,Tughlakabad Institutional Area ,,,Mehrauli Badarpur 
Road,NIL",NEW DELHI,DELHI,PPN
Sodhi Nursing Home And Ent Hospital,"455,Bhera Enclave,Paschim Vihar, New DelhiPaschim Vihar",NEW DELHI,DELHI,PPN
Dr Sushma Jindal Hospital Delhi,"488/15,Dilshad Garden,(Near Radha Krishan Mandir),NIL",NEW DELHI,DELHI,PPN
Nazar Kanwar Surana Hospital,"219/220, N.K.Surana Marg,,Gulabi Bagh,,New DelhiGulabi 
Bagh",NEW DELHI,DELHI,PPN
Bensups Hospital (New Delhi),"Bensups Avenue, Sector-12,Near Metro 
Station,,DwarkaDwarka",New Delhi,DELHI,NON PPN
Jeewan Hospital And Nursing Home,"Gate No. 2,150 Jeewan Nagar Ashram, Near Maharani Bagh",NEW DELHI,DELHI,PPN
Jeewan Mala Hospital Pvt Ltd,"67/1, New Rohtak Road,,,New DelhiNIL",NEW DELHI,DELHI,PPN
Primus Super Speciality Hospital,"Chandragupta Marg,ChanakyapuriNIL",NEW DELHI,DELHI,PPN
Metro Hospitals And Cancer Institute,"21, Community Centre,,,Preet Vihar,",NEW DELHI,DELHI,PPN
"Lion Kidney Hospital And Urology 
Research Institute","Opposite B Block,New Friends Colony,New DelhiNIL",New Delhi,DELHI,PPN
Max Super Speciality Hospital West Block,"1, Press Enclave Road,,,SaketSaket",NEW DELHI,DELHI,PPN
"Mata Roop Rani Maggo And Mahindru 
Hospital","C-9, Om Vihar, Uttam Nagar,,,New DelhiNew Delhi",NEW DELHI,DELHI,PPN
"Cygnus Sonia Hospital (A Unit Of Altius 
Healthcare Pvt Ltd)","Plot No 1, Gulshan Parktional Highway, No - 10,Ngloi,1, 
Gulshan Park, Main Rohtak Road,New DelhiNIL",NEW DELHI,DELHI,PPN
Durga Hospital Pvt Ltd,"711, Dr Mukherjee Nagar,Opp Batra Cinema,Delhi",NEW DELHI,DELHI,PPN
Lotus Hospital (Harinagar),"W 2-409 A, Janak Park,,Harinagar,New Delhi",NEW DELHI,DELHI,PPN
Divya Prastha Hospital,"RZ-37, Main Road, Opp Bagh Wala School, Palam Colony",NEW DELHI,DELHI,PPN
Dr BL Kapur Memorial Hospital,"PUSA ROAD,NEW DELHI-110005NIL",NEW DELHI,DELHI,PPN
Khanna Hospital,"C-2/396, Janakpuri New Delhi,,NIL",NEW DELHI,DELHI,PPN
Genesis Hospital Pvt Ltd,"C-1/30 JANAK PURI,NEW DELHI-110058NIL",NEW DELHI,DELHI,PPN
Aashlok Fortis Hospital,"25/A, BLOCK - AB, COMMUNITY CENTRE, SAFDARJUNG 
ENCLAVE,NIL",NEW DELHI,DELHI,NON PPN
Bhagat Chandra Hospital,"Mahavir Enclave Near Dwarka Airport Flyover,,New Delhi",NEW DELHI,DELHI,PPN
Vinayak Hospital Delhi,"Plot No2,Main Road,,Derawal NagarNIL",NEW DELHI,DELHI,PPN
Eden Hospital Pvt Ltd,"B-162,East Of Kailash B-162.East Of Kailash,Opposite C 
Block Muskad,,New DelhiNIL",NEW DELHI,DELHI,PPN
"Metro Hospital And Heart Institute (New 
Delhi)","14, Ring Road,Lajpat Nagar 4,Near Gupta Market,,Lajpat 
NagarLajpat Nagar",NEW DELHI,DELHI,PPN
"Hemraj Jain Hospital And Maternity 
Home.","Nh-1,,Block C-1, Janak Puri",NEW DELHI,DELHI,PPN
Adiva Hospitals,"C-1/C, Green Park Extension,",NEW DELHI,DELHI,PPN
Satya Bhama Hospital,"RZ-10, Naresh Park, Najafgarh Road, Nangloi, Near Water 
Tank, New Delhi, Delhi 110041New Delhi",NEW DELHI,DELHI,PPN
Janki Hospital,"Rz-89, Old Roshan Pura,,Opp. Gurudwara, Gurgaon 
Road,,Najafgarh,Najafgarh",New Delhi,DELHI,NON PPN
"Max Smart Super Speiality Hospital 
(Mandir Marg)","Press Enclave Road, Mandir Marg, Saket",NEW DELHI,DELHI,PPN
Balaji Hospital,"Goyal Mor, Deenpur, Main Gurgaon Road, Najafgarh, New 
DelhiNew Delhi",New Delhi,DELHI,NON PPN
Shubham Hospital,"Dd-15 Kalkaji ,,Opp.Main Post Office,Near Kalkaji Post 
Office,New DelhiNew Delhi",NEW DELHI,DELHI,PPN
Tarak Hospital,"C-7,Jai Bharat Enclave,Dwarka More,,Opp Metro Pillar No 
789,NIL",NEW DELHI,DELHI,PPN
Gandhi Hospital,"C-50-51, Om Vihar, Near Bank Of Baroda, Uttam Nagar",NEW DELHI,DELHI,PPN
Kalra Hospital SRCNC Pvt Ltd,"A-4,5-6,KIRTI NAGARNew Delhi",NEW DELHI,DELHI,PPN
St Stephen Hospital,"Tis Hazari, NIL",NEW DELHI,DELHI,NON PPN
Holy Family Hospital,"Okhla Rd,Opp. Fortis Escorts Heart Instuti % Research 
Centre,Okhla",NEW DELHI,DELHI,PPN
"Jeewan Hospital And Nursing Home Pvt 
Ltd (Jeewan Nagar)","Gate No. 1. No. 150 Jeewan Nagar,,Opp. Maharani 
Bagh,,New DelhiNIL",NEW DELHI,DELHI,PPN
Bhagat Hospital,"D-2/ 48-49,,,JanakpuriJanak Puri",NEW DELHI,DELHI,PPN
Sunrise Hospital,"F, KALINDI COLONY, NEAR MAHARANI BAGHNIL",NEW DELHI,DELHI,PPN
"RG Stone Urology And Laproscopy 
Hospital Preet Vihar","18 Gagan Vihar,Near Metro Station,",NEW DELHI,DELHI,PPN
"Swasthik Hospital (A Unit Of Sushom 
Health Care Pvt.Ltd)","A-9,RAGHUVIR ENCLAVE,DICHAUN CHOWK NAJAFGARH 
NEW DELHINIL",NEW DELHI,DELHI,NON PPN
Maharaja Agrasen Hospital Dwarka,"Plot No.01,,Sector 01,,DwarkaDwarka",NEW DELHI,DELHI,PPN
Rockland Hospitals Ltd,"Haf-B,,Sector-12,DwarkaPhase 1",NEW DELHI,DELHI,NON PPN
Pentamed Hospital,"Derawal Gujrawala Town,,7, Local Shopping 
Centre,,DerawalGujranwala Town",NEW DELHI,DELHI,PPN
Mahindru Hospital,"E - 1,Kiran Garden,Uttam Nagar Delhi,New Delhi",NEW DELHI,DELHI,PPN
Life Line Hospital Dwarka,"Plot - 42,,Sector - 12, B,DwarkaDwarka",NEW DELHI,DELHI,PPN
Shishu Sadan Multispeciality Hospital,"A-1/169a,Metro Pillar No. 616,Janak Puri,janak puri",NEW DELHI,DELHI,PPN
Pushpanjali Hospital And Trauma Centre,"11. Grund Floor, Inder Enclave Main Rohtak Road New 
Delhi,,New DelhiRohtak Road",New Delhi,DELHI,NON PPN
"Apollo Spectra Hospitals (Apollo 
Speciality Hospitals Private Ltd) (Karolba","66A/2, New Rohtak Road, Karol Bagh, New DelhiNew Delhi",NEW DELHI,DELHI,PPN
Rathi Hospital,"Plat No 3, Pratap Vihar Nangloi Najafgarh Road 
RanholaNangloi",NEW DELHI,DELHI,NON PPN
Amar Leela Hospital Pvt. Ltd.,"B-1/6 Janak Puri, Main Najafgarh Road, New Delhi - 
110058New Delhi",NEW DELHI,DELHI,PPN
Ardent Ganpati Hospital,"swarn park, metro piller no-493,N/o Rajdhani p[ark, 
Munirka, Metro Station, New DelhiNew Delhi",New Delhi,DELHI,NON PPN
Cygnus MLS Super Speciality Hospital,"Plot No-4, Main Kanjhawla Road Rama Vihar New DelhiNew 
Delhi",NEW DELHI,DELHI,PPN
Apollo Spectra Hospitals,"A-19/A, Kailash Colony, New Delhi-110048Delhi",NEW DELHI,DELHI,PPN
Delhi Hospital & Temple Nursing Home,"1, Ansari Road Darya GanjNew Delhi",NEW DELHI,DELHI,PPN
"AS Kidney Hospital & Stone Centre Pvt. 
Ltd","1/46, Vijay Enclave, Main Dabri Palam Road. Opp. Jindal 
Public SchoolNew Delhi",New Delhi,DELHI,NON PPN
"Apollo Cradle - For Women & Children (A 
Unit Of Apollo Speciality Hospitals Pvt 
Ltd)","Plot No-15A, Shivaji Marg Najafgarh Road, Near Moti Nagar 
Metro StationNajafgarh Road",NEW DELHI,DELHI,NON PPN
Tomar Multispeciality Hospital,"Plot No.35, Gali No- 2,,Pratap Vihar Part-1 Kirari 
Nanllol,,Nangloi",New Delhi,DELHI,NON PPN
Irene Hospital,"DD-23, Kalkaji ExtentionNew Delhi",New Delhi,DELHI,NON PPN
Mahajan Hospital,"A-4, Milap Nagar, New DelhiNew Delhi",New Delhi,DELHI,NON PPN
Vikas Hospital,"1629-H, Thana Road,opp bank of Baroda,",NEW DELHI,DELHI,PPN
Dr Reena Janana & Surgical Hospital,"Rajiv Colony, Arya Samaj Road, Narela, New DelhiNarela",New Delhi,DELHI,NON PPN
Suman Super Speciality Hospital,"Plot No 14,Pockett No. 4 Binda Pur,Near C-1 
JanakpuriBindra Pur",NEW DELHI,DELHI,PPN
Swasthik Hospital,"14, Gopal Nagar,Opposite Ashok Nagar,Tilak Nagar , New 
DelhiTilak Nagar",NEW DELHI,DELHI,PPN
Konarc Multispeciality Hospital,"9A/1, Naresh Park, NangloiNangloi",NEW DELHI,DELHI,PPN
Nestiva Hospital,"384, JS Complex, Near Canara Bank, MunirkaMunirka",New Delhi,DELHI,NON PPN
Ishan Hospital,"Plot No-1, Pocket -8B, Sector-19, Rohini, DelhiRohini",NEW DELHI,DELHI,PPN
Galaxy Hospital,"5, AGCR Enclave, Near Central School, Delhi - 110092New 
Delhi",New Delhi,DELHI,NON PPN
Park Hospital,"12,Meera Enclave,Near Keshopur Bus Depot,Outer Ring 
Road , New DelhiNew Delhi",NEW DELHI,DELHI,PPN
Apollo Spectra Hospitals Nehru Enclave,"R- 2 Nehru Enclave,,NIL",NEW DELHI,DELHI,NON PPN
Fortis Hospital Shalimar Bagh,"A-Block,Shalimar Bagh",NEW DELHI,DELHI,PPN
"Max Super Speciality Hospital (Shalimar 
Bagh)","Fc-50,,C&D Block, Shalimar Bagh,,New DelhiNIL",NEW DELHI,DELHI,PPN
"SCI International Hospital (Isis Hospital 
Pvt Ltd)","M-4, Greater Kailash, Part-1,Near M- Block Market,,NIL",NEW DELHI,DELHI,PPN
Surya Kiran Hospital Pvt Ltd,"31, Roshan Mandi,,Najafagarh RoadNajafgarh",NEW DELHI,DELHI,PPN
Universal Hospital,"Bypass Road,,Molarband Extn.,,BadarpurNIL",NEW DELHI,DELHI,PPN
"Aakash Healthcare Super Speciality 
Hospital","Hospital Plot,Road No 201, Sector -3, DwarkaDwarka",NEW DELHI,DELHI,PPN
Rosewood Hospital,"Kakrola Rd, New Dharampura Extension, Masudabad, 
Najafgarh, Delhi, 110043Najafgarh",NEW DELHI,DELHI,PPN
Sinha Hospital,"Plot No-3A, Roshan Mandi, Najafgarh",NEW DELHI,DELHI,PPN
Action Cancer Hospital,"H-2/F C-34, A-4, Paschim Vihar",NEW DELHI,DELHI,PPN
Ayushman Hospital,"Sec-10, Dwarka",NEW DELHI,DELHI,PPN
Sir Ganga Ram City Hospital,"B-1/1, Pusa Rd, North Extension Area, Karol Bagh, New 
Delhi, Delhi 110060New Delhi",NEW DELHI,DELHI,NON PPN
I Create Hospital,"A-3/24,3rd Floor,Janakpuri,nil",NEW DELHI,DELHI,PPN
Diyos Mens Hospital,"A1/26, Safdarjung Enclave, Near Green Fields School ,",NEW DELHI,DELHI,PPN
"R G Stone Urology And Laparoscopy 
Hospital","Plot No. 217, 218, P D A Colony,,Panjim Mapusa 
Road,,AltoporvorimPorvorim,",GOA,GOA,NON PPN
Manipal Hospitals,"Dr E Borge Road, Dona Paula Panaji GoaGoa",GOA,GOA,NON PPN
Royal Hospital,"Off Power House Road, Near St. Sebastian Chapel,Aquem, 
Margaomargao",GOA,GOA,NON PPN
Healthway Hospital(Kadmba),"132/1 (Part), Ella Village, Kadamb Plateau Tiswadi Taluka, 
Old GoaNorth District,",GOA,GOA,NON PPN
Healthway Hospitals,"Near Peoples High School, Fontainshas, Mala, Panaji -
Goa,FontainshasNIL",Panaji,GOA,NON PPN
Cims Hospital Pvt Ltd,"Plot No-67/1, Off Science City Road, Sola, Ahmedabad, 
Gujarat 380060Ahmedabad",AHMEDABAD,GUJARAT,PPN
Bodyline Hospitals,"New Vikas Gruh Road,,Opp. Annapurna Hall, B/S Dev 
Status,,Paldi,Ahmedabad",Ahmedabad,GUJARAT,PPN
Panchshil Hospital,"Highway,Ramnagar,Sabarmati",Ahmedabad,GUJARAT,PPN
Poojan Children Hospital,"1ST FLOOR, VAIBHAV COMPLEX, NEAR NIRNAY NAGAR, 
GARNALANIL",AHMEDABAD,GUJARAT,PPN
Shivam Medical Hospital,"C-4 SATYANARAYAN SOCIETY NEAR GOR NO KUVO 
MANINAGAR EASTNIL",AHMEDABAD,GUJARAT,PPN
Siddhi Hospital,"A - Ward.,Nr. Gayatri School,,Kuber Nagar",Ahmedabad,GUJARAT,PPN
"Sanjivani Super Speciality Hospital Pvt 
Ltd","1, Uday Park Society, Sunrise Park Road, Vastrapur",AHMEDABAD,GUJARAT,PPN
SAL Hospital And Medical Institute,"Adarsh Foundatation,Opp.Doordarshan, Drive - In Road,",AHMEDABAD,GUJARAT,PPN
Shreeji Hospital(Ahmedabad),"01, Sharaswati Shopping Center, NR. Vishat Petrol Pump, 
Opp-ONGC Avni Bhavan, Sabarmati, Ahmedabad, Gujrat-
380005Ahmedabad",AHMEDABAD,GUJARAT,PPN
Swapn Healthcare Hospital PVT. LTD,"Ground Floor Sardar Complex, opp. Gordhanwadi, Ishanpur, 
Ahmedabad-382443Ahmedabad",AHMEDABAD,GUJARAT,PPN
Utkarsh Hospital,"24, UTKARSH-2 BUNGLOWS, BEHIND JANTA NAGAR, 
CHANDKHEDA, AHMEDABAD-382424Ahmedabad",AHMEDABAD,GUJARAT,PPN
Rushabh Medi Surge Hospital Pvt Ltd,"2nd Floor Sahjanand Palace, Opp. rahul tower 100 ft. anand 
nagar Road, Ahmedabad, Gujrat-380015 Anand Nagar Road",AHMEDABAD,GUJARAT,PPN
Mansarovar Hospital,"Kheteswar Mer Centre, Kheteswar Bhavan Kirti Colony, NR. 
Panchil Society, Usmanpura, Ahmedabad, Gujrat-
380013ahmedabad",AHMEDABAD,GUJARAT,PPN
Tapan Hospital,"Near Platinum Hall, Anandnagar Cross Road, Ma 
Anandamayi Marg 100 feet road, satelliteAhmedabad",AHMEDABAD,GUJARAT,PPN
Netra Raksha Hospital,"Trimurti Complex, India Colony T.B. Nagar road, 
Bapunagar, Ahmedabad, Gujarat-382350",AHMEDABAD,GUJARAT,PPN
Tapan Hospital,"4th Floor, Radhe Mall, Khokhra circle, Maninagar(E), 
Ahmedabad, Gujarat-380008",AHMEDABAD,GUJARAT,PPN
Devasya Kidney Hospital,"Near Bhimajipura Cross Roads, New Vadaj Road, 
Ahmedabad-380 013Ahmedabad",AHMEDABAD,GUJARAT,PPN
"Tapan Hospital (A Unit Of Tapan Hospital 
Pvt Ltd)","3rd Floor, Deep Shanti Complex, Anjali Cross Road, Vasna, 
Ahmedabad - 380007Ahmedabad",AHMEDABAD,GUJARAT,PPN
Parth Hospital,"Near Ramji Mandir, Ramnagar, SabarmatiSabarmati",AHMEDABAD,GUJARAT,PPN
Shaurya Hospital(Ahmedabad),"301, Shivalik-5, Above Indore Chat,,Mahalaxmi Cross Rd, 
Paldi,,Ahmedabad,Ahmedabad",Ahmedabad,GUJARAT,PPN
"Zydus Hospital And Healthcare Research 
Pvt Ltd","Zydus Hospitals Road, Nr. Sola Bridge, S.G. 
Highway,,Thaltej,,S.G. Highway,Ahmedabad",Ahmedabad,GUJARAT,PPN
Hcg Medi - Surge Hospitals Pvt. Ltd.,"Near Mithakhali Six Roads , AhmedabadAhmedabad",Ahmedabad,GUJARAT,PPN
Krishna Surgical Hospital,"(401-403)4th floor,puskkar anexe complex,opp cinema nr 
mahaprabhuji bethak,naroda,ahemadabad-382340 , 
AhmedabadAhmedabad",AHMEDABAD,GUJARAT,PPN
Aalok Orthocare Hospital,"8,Vidhya Vihar Colony, Ashram Road, Usmanpura, 
Opp.Fortune Landmark Hotel, Ahmedabad-380014 , 
AhmedabadAhmedabad",AHMEDABAD,GUJARAT,PPN
Aarna Super Speciality Hospital,"Opp Suvidha Shopping Centre Near Parimal Underpass 
Paldi, Ahemdabad Gujarat-380007 , 
AHMEDABADAhmedabad",AHMEDABAD,GUJARAT,PPN
Anand Surgical Hospital Pvt Ltd,"5, Janta Chamber,Near saijpur Tower,Naroda 
Road,Ahmedabad-382345Ahmedabad",AHMEDABAD,GUJARAT,PPN
"Apollo Hospital International Ltd (City 
Center)","Ploat No-1/A,City Center, Tulsi Bag Society,Opp. Doctor 
House,Ahmedabad-382428Ahmedabad",AHMEDABAD,GUJARAT,PPN
"Arihant Orthopaedic Hospital And Joint 
Replacement Centre","Upnishad 202/203, Second Floor, Above Hero Honda 
Showroom, Below Sheryas, Crossing Flyover Bridge,, 
Ambawadi, Ahmedabad, Gujarat 380015Ahmedabad",AHMEDABAD,GUJARAT,PPN
Baps Yogiji Maharaj Hospital,"PRAMUKH VATIKA, OPP. BAPS SWAMI NARAYAN MANDIR, 
SHAHIBAUG ROAD, AHMEDABAD-380004 , 
AHMEDABADAhmedabad",AHMEDABAD,GUJARAT,PPN
Dr.Saurabh Shah Orthopaedic Hospital,"3/B Hasmukh Colony , AhmedabadAhmedabad",AHMEDABAD,GUJARAT,PPN
"Global Longlife Hospital And Research 
Pvt.Ltd","Global Longlife Hospital Research Pvt Ltd Nr. Bodakdev 
Garden,Pakwan Cross Road,off S.G. Highway,Bodakdev-
380054 , AhmedabadAhmedabad",AHMEDABAD,GUJARAT,PPN
"Apollo Hospital International 
Ltd(Gandhinagar)","Plot No-1A,Bhat GIDC Estate, Nr.Indira Bridge, Gandhi 
Nagar-382428 , GandhiNagarAhmedabad",AHMEDABAD,GUJARAT,PPN
J Chirag Surgical Hospital,"14/A,Bharat Colony, Stadium Road,Navrangpura, 
Ahmedabad -380014 , AhmedabadAhmedabad",AHMEDABAD,GUJARAT,PPN
Kakadiya Hospital,"B/H SUKH SAGAR COMPLES,OP.DINESH 
CHAMBER,L.B.SHASTRI MARG,BAPUNAGAR, , 
AHMEDABADAhmedabad",AHMEDABAD,GUJARAT,PPN
Karnavati Superspeciality Hospital,"Opp. Saipur Tower,Naroda Road , AhmedabadAhmedabad",AHMEDABAD,GUJARAT,PPN
Laxmi Hospital And Diagnostic Centre,"Samaraan Complex, Ambali Bopal Ring Road, Amabali, 
Ahmedabad , AhmedabadAhmedabad",AHMEDABAD,GUJARAT,PPN
Mansi Multispeciality Hospital,"Akhbar Nagar Cir, Krushikunj Society, New Vadaj, 
Ahmedabad-380013 , AhmedabadAhmedabad",AHMEDABAD,GUJARAT,PPN
Mayflower WomenS Hospital Pvt Ltd,"Ring Road-Drive in road junction, Opp-Traffic Police 
Helmet,Near Manavmandir Memnagar , 
AhmedabadAhmedabad",AHMEDABAD,GUJARAT,PPN
"Param Maternity Gynaec And Surgical 
Hospital","2 Nd Floor Sahayog plaza opp, government engg college, 
Ahemedabad-gujrat-30005 , AhmedabadAhmedabad",AHMEDABAD,GUJARAT,PPN
Rathi Hospital,"Nr Anupam Shopping Centre.Opp Mahabaleshwar 
Society,Jodhpur Cross Roads,Satelite Ahmedabad , 
AHMEDABADAhmedabad",AHMEDABAD,GUJARAT,PPN
Shah Hospital (Dr. Manish Shah),"21 Shantinagar Society,, Ashram Rd,, Vadaj, Ahmedabad, 
Gujarat 380013 , AHMEDABADAhmedabad",AHMEDABAD,GUJARAT,PPN
Sumiran Women`S Hospital,"46/B2, Swastik Society, Near Vodafone House, Stadium Five 
Road, Navrangpura, Ahmedabad AhmedabadAhmedabad",AHMEDABAD,GUJARAT,PPN
